sector,subsector,iso3_country,co2e_100yr,continent_ct
agriculture,manure-left-on-pasture-cattle,GRC,21953,Europe
forestry-and-land-use,net-forest-land,GRC,1658337,Europe
forestry-and-land-use,net-shrubgrass,GRC,506030,Europe
forestry-and-land-use,net-wetland,GRC,3537,Europe
fossil-fuel-operations,oil-and-gas-production-and-transport,GRC,21957,Europe
fossil-fuel-operations,oil-and-gas-refining,GRC,1207859,Europe
manufacturing,other-manufacturing,GRC,114000,Europe
forestry-and-land-use,removals,GRC,-715157,Europe
transportation,road-transportation,GRC,538310,Europe
forestry-and-land-use,shrubgrass-fires,GRC,19327,Europe
waste,solid-waste-disposal,GRC,163772,Europe
agriculture,synthetic-fertilizer-application,GRC,103991,Europe
waste,wastewater-treatment-and-discharge,GRC,4336,Europe
forestry-and-land-use,water-reservoirs,GRC,6308,Europe
forestry-and-land-use,wetland-fires,GRC,36,Europe
agriculture,cropland-fires,GRD,485,North America
forestry-and-land-use,forest-land-clearing,GRD,351,North America
forestry-and-land-use,forest-land-degradation,GRD,195,North America
forestry-and-land-use,forest-land-fires,GRD,0,North America
transportation,international-aviation,GRD,23036,North America
forestry-and-land-use,net-forest-land,GRD,-62383,North America
forestry-and-land-use,net-shrubgrass,GRD,-915,North America
forestry-and-land-use,net-wetland,GRD,-190,North America
forestry-and-land-use,removals,GRD,-1186,North America
forestry-and-land-use,shrubgrass-fires,GRD,0,North America
forestry-and-land-use,wetland-fires,GRD,0,North America
transportation,domestic-aviation,GRL,334,North America
forestry-and-land-use,forest-land-clearing,GRL,0,North America
forestry-and-land-use,forest-land-degradation,GRL,0,North America
forestry-and-land-use,forest-land-fires,GRL,0,North America
transportation,international-aviation,GRL,3347,North America
mineral-extraction,iron-mining,GRL,0,North America
forestry-and-land-use,net-forest-land,GRL,49991,North America
forestry-and-land-use,net-shrubgrass,GRL,-1280955,North America
forestry-and-land-use,net-wetland,GRL,787,North America
forestry-and-land-use,removals,GRL,56621,North America
forestry-and-land-use,shrubgrass-fires,GRL,0,North America
forestry-and-land-use,wetland-fires,GRL,0,North America
agriculture,cropland-fires,GTM,40191,North America
transportation,domestic-aviation,GTM,1034,North America
power,electricity-generation,GTM,194857,North America
agriculture,enteric-fermentation-cattle-pasture,GTM,27714,North America
forestry-and-land-use,forest-land-clearing,GTM,91670,North America
forestry-and-land-use,forest-land-degradation,GTM,5951,North America
forestry-and-land-use,forest-land-fires,GTM,4542,North America
transportation,international-aviation,GTM,125222,North America
agriculture,manure-left-on-pasture-cattle,GTM,7976,North America
forestry-and-land-use,net-forest-land,GTM,22607,North America
forestry-and-land-use,net-shrubgrass,GTM,1436,North America
forestry-and-land-use,net-wetland,GTM,-180,North America
fossil-fuel-operations,oil-and-gas-production-and-transport,GTM,254427,North America
forestry-and-land-use,removals,GTM,-102983,North America
transportation,road-transportation,GTM,33571,North America
forestry-and-land-use,shrubgrass-fires,GTM,291,North America
waste,solid-waste-disposal,GTM,62304,North America
agriculture,synthetic-fertilizer-application,GTM,7460,North America
waste,wastewater-treatment-and-discharge,GTM,16516,North America
forestry-and-land-use,water-reservoirs,GTM,4525,North America
forestry-and-land-use,wetland-fires,GTM,40,North America
agriculture,cropland-fires,GUF,16,South America
power,electricity-generation,GUF,192500,South America
agriculture,enteric-fermentation-cattle-pasture,GUF,0,South America
forestry-and-land-use,forest-land-clearing,GUF,315825,South America
forestry-and-land-use,forest-land-degradation,GUF,23311,South America
forestry-and-land-use,forest-land-fires,GUF,707,South America
transportation,international-aviation,GUF,112565,South America
agriculture,manure-left-on-pasture-cattle,GUF,0,South America
forestry-and-land-use,net-forest-land,GUF,373242,South America
forestry-and-land-use,net-shrubgrass,GUF,-893,South America
forestry-and-land-use,net-wetland,GUF,13388,South America
forestry-and-land-use,removals,GUF,-335805,South America
transportation,road-transportation,GUF,65187,South America
forestry-and-land-use,shrubgrass-fires,GUF,38,South America
waste,solid-waste-disposal,GUF,9408,South America
agriculture,synthetic-fertilizer-application,GUF,1,South America
waste,wastewater-treatment-and-discharge,GUF,103,South America
forestry-and-land-use,water-reservoirs,GUF,17390,South America
forestry-and-land-use,wetland-fires,GUF,1,South America
transportation,domestic-aviation,GUM,28,Oceania
transportation,international-aviation,GUM,104661,Oceania
waste,wastewater-treatment-and-discharge,GUM,3892,Oceania
mineral-extraction,bauxite-mining,GUY,0,South America
agriculture,cropland-fires,GUY,11451,South America
transportation,domestic-aviation,GUY,256,South America
power,electricity-generation,GUY,103333,South America
agriculture,enteric-fermentation-cattle-pasture,GUY,1757,South America
forestry-and-land-use,forest-land-clearing,GUY,173240,South America
forestry-and-land-use,forest-land-degradation,GUY,17949,South America
forestry-and-land-use,forest-land-fires,GUY,265,South America
transportation,international-aviation,GUY,38891,South America
agriculture,manure-left-on-pasture-cattle,GUY,505,South America
forestry-and-land-use,net-forest-land,GUY,36261,South America
forestry-and-land-use,net-shrubgrass,GUY,-19773,South America
forestry-and-land-use,net-wetland,GUY,-10179,South America
fossil-fuel-operations,oil-and-gas-production-and-transport,GUY,2916235,South America
forestry-and-land-use,removals,GUY,-191835,South America
transportation,road-transportation,GUY,21831,South America
forestry-and-land-use,shrubgrass-fires,GUY,261,South America
waste,solid-waste-disposal,GUY,116969,South America
agriculture,synthetic-fertilizer-application,GUY,50,South America
forestry-and-land-use,wetland-fires,GUY,28,South America
agriculture,cropland-fires,HKG,4,Asia
power,electricity-generation,HKG,14260000,Asia
agriculture,enteric-fermentation-cattle-pasture,HKG,0,Asia
forestry-and-land-use,forest-land-clearing,HKG,2203,Asia
forestry-and-land-use,forest-land-degradation,HKG,0,Asia
forestry-and-land-use,forest-land-fires,HKG,3200,Asia
transportation,international-aviation,HKG,6537889,Asia
agriculture,manure-left-on-pasture-cattle,HKG,0,Asia
forestry-and-land-use,net-forest-land,HKG,35961,Asia
forestry-and-land-use,net-shrubgrass,HKG,629,Asia
forestry-and-land-use,net-wetland,HKG,174,Asia
forestry-and-land-use,removals,HKG,-4769,Asia
agriculture,rice-cultivation,HKG,6,Asia
transportation,road-transportation,HKG,121196,Asia
forestry-and-land-use,shrubgrass-fires,HKG,87,Asia
agriculture,synthetic-fertilizer-application,HKG,122,Asia
waste,wastewater-treatment-and-discharge,HKG,19189,Asia
forestry-and-land-use,wetland-fires,HKG,0,Asia
forestry-and-land-use,forest-land-degradation,HMD,0,Oceania
agriculture,cropland-fires,HND,10494,North America
transportation,domestic-aviation,HND,2228,North America
power,electricity-generation,HND,511833,North America
agriculture,enteric-fermentation-cattle-pasture,HND,29110,North America
forestry-and-land-use,forest-land-clearing,HND,141879,North America
forestry-and-land-use,forest-land-degradation,HND,25182,North America
forestry-and-land-use,forest-land-fires,HND,7776,North America
transportation,international-aviation,HND,30391,North America
agriculture,manure-left-on-pasture-cattle,HND,8378,North America
forestry-and-land-use,net-forest-land,HND,198360,North America
forestry-and-land-use,net-shrubgrass,HND,4869,North America
forestry-and-land-use,net-wetland,HND,-3541,North America
forestry-and-land-use,removals,HND,-172430,North America
transportation,road-transportation,HND,118782,North America
forestry-and-land-use,shrubgrass-fires,HND,345,North America
waste,solid-waste-disposal,HND,505400,North America
agriculture,synthetic-fertilizer-application,HND,236,North America
waste,wastewater-treatment-and-discharge,HND,8422,North America
forestry-and-land-use,water-reservoirs,HND,33370,North America
forestry-and-land-use,wetland-fires,HND,259,North America
agriculture,cropland-fires,HRV,3309,Europe
transportation,domestic-aviation,HRV,3047,Europe
power,electricity-generation,HRV,342428,Europe
agriculture,enteric-fermentation-cattle-pasture,HRV,1056,Europe
forestry-and-land-use,forest-land-clearing,HRV,10850,Europe
forestry-and-land-use,forest-land-degradation,HRV,0,Europe
forestry-and-land-use,forest-land-fires,HRV,345,Europe
transportation,international-aviation,HRV,37606,Europe
agriculture,manure-left-on-pasture-cattle,HRV,372,Europe
forestry-and-land-use,net-forest-land,HRV,20657,Europe
forestry-and-land-use,net-shrubgrass,HRV,5248,Europe
forestry-and-land-use,net-wetland,HRV,-284,Europe
fossil-fuel-operations,oil-and-gas-refining,HRV,321644,Europe
forestry-and-land-use,removals,HRV,-10954,Europe
transportation,road-transportation,HRV,56399,Europe
forestry-and-land-use,shrubgrass-fires,HRV,21,Europe
waste,solid-waste-disposal,HRV,18620,Europe
agriculture,synthetic-fertilizer-application,HRV,2942,Europe
waste,wastewater-treatment-and-discharge,HRV,378,Europe
forestry-and-land-use,water-reservoirs,HRV,1865,Europe
forestry-and-land-use,wetland-fires,HRV,0,Europe
agriculture,cropland-fires,HTI,36062,North America
transportation,domestic-aviation,HTI,683,North America
agriculture,enteric-fermentation-cattle-pasture,HTI,89181,North America
forestry-and-land-use,forest-land-clearing,HTI,33589,North America
forestry-and-land-use,forest-land-degradation,HTI,2529,North America
forestry-and-land-use,forest-land-fires,HTI,2667,North America
transportation,international-aviation,HTI,38114,North America
agriculture,manure-left-on-pasture-cattle,HTI,25668,North America
forestry-and-land-use,net-forest-land,HTI,-7657,North America
forestry-and-land-use,net-shrubgrass,HTI,-35708,North America
forestry-and-land-use,net-wetland,HTI,-310,North America
forestry-and-land-use,removals,HTI,-39750,North America
transportation,road-transportation,HTI,52983,North America
forestry-and-land-use,shrubgrass-fires,HTI,710,North America
waste,solid-waste-disposal,HTI,156098,North America
agriculture,synthetic-fertilizer-application,HTI,479,North America
waste,wastewater-treatment-and-discharge,HTI,607,North America
forestry-and-land-use,wetland-fires,HTI,75,North America
fossil-fuel-operations,coal-mining,HUN,63577,Europe
agriculture,cropland-fires,HUN,34910,Europe
transportation,domestic-aviation,HUN,89,Europe
power,electricity-generation,HUN,361538,Europe
agriculture,enteric-fermentation-cattle-pasture,HUN,14300,Europe
forestry-and-land-use,forest-land-clearing,HUN,71835,Europe
forestry-and-land-use,forest-land-degradation,HUN,0,Europe
forestry-and-land-use,forest-land-fires,HUN,386,Europe
transportation,international-aviation,HUN,208895,Europe
agriculture,manure-left-on-pasture-cattle,HUN,4892,Europe
forestry-and-land-use,net-forest-land,HUN,102588,Europe
forestry-and-land-use,net-shrubgrass,HUN,-200,Europe
forestry-and-land-use,net-wetland,HUN,-1270,Europe
fossil-fuel-operations,oil-and-gas-refining,HUN,1910685,Europe
manufacturing,other-manufacturing,HUN,346121,Europe
manufacturing,petrochemicals,HUN,988419,Europe
forestry-and-land-use,removals,HUN,-70595,Europe
transportation,road-transportation,HUN,194722,Europe
forestry-and-land-use,shrubgrass-fires,HUN,64,Europe
waste,solid-waste-disposal,HUN,13458,Europe
agriculture,synthetic-fertilizer-application,HUN,29867,Europe
waste,wastewater-treatment-and-discharge,HUN,741,Europe
forestry-and-land-use,water-reservoirs,HUN,13756,Europe
forestry-and-land-use,wetland-fires,HUN,0,Europe
mineral-extraction,bauxite-mining,IDN,216627,Asia
fossil-fuel-operations,coal-mining,IDN,65148,Asia
mineral-extraction,copper-mining,IDN,1768577,Asia
agriculture,cropland-fires,IDN,536871,Asia
transportation,domestic-aviation,IDN,46945,Asia
power,electricity-generation,IDN,1440158,Asia
agriculture,enteric-fermentation-cattle-pasture,IDN,123077,Asia
forestry-and-land-use,forest-land-clearing,IDN,1436109,Asia
forestry-and-land-use,forest-land-degradation,IDN,78961,Asia
forestry-and-land-use,forest-land-fires,IDN,9758,Asia
transportation,international-aviation,IDN,65203,Asia
agriculture,manure-left-on-pasture-cattle,IDN,41478,Asia
forestry-and-land-use,net-forest-land,IDN,263254,Asia
forestry-and-land-use,net-shrubgrass,IDN,-43616,Asia
forestry-and-land-use,net-wetland,IDN,1448,Asia
fossil-fuel-operations,oil-and-gas-production-and-transport,IDN,5952949,Asia
fossil-fuel-operations,oil-and-gas-refining,IDN,1285311,Asia
forestry-and-land-use,removals,IDN,-1534843,Asia
agriculture,rice-cultivation,IDN,518212,Asia
transportation,road-transportation,IDN,81031,Asia
forestry-and-land-use,shrubgrass-fires,IDN,10197,Asia
waste,solid-waste-disposal,IDN,21271,Asia
agriculture,synthetic-fertilizer-application,IDN,72953,Asia
waste,wastewater-treatment-and-discharge,IDN,42640,Asia
forestry-and-land-use,water-reservoirs,IDN,9068,Asia
forestry-and-land-use,wetland-fires,IDN,422,Asia
transportation,domestic-aviation,IMN,6420,Europe
power,electricity-generation,IMN,402000,Europe
forestry-and-land-use,forest-land-clearing,IMN,211,Europe
forestry-and-land-use,forest-land-degradation,IMN,0,Europe
forestry-and-land-use,forest-land-fires,IMN,0,Europe
forestry-and-land-use,net-forest-land,IMN,9391,Europe
forestry-and-land-use,net-shrubgrass,IMN,8539,Europe
forestry-and-land-use,net-wetland,IMN,52,Europe
forestry-and-land-use,removals,IMN,109,Europe
forestry-and-land-use,shrubgrass-fires,IMN,0,Europe
forestry-and-land-use,wetland-fires,IMN,0,Europe
mineral-extraction,bauxite-mining,IND,28057,Asia
fossil-fuel-operations,coal-mining,IND,84252,Asia
mineral-extraction,copper-mining,IND,13590,Asia
agriculture,cropland-fires,IND,755469,Asia
transportation,domestic-aviation,IND,96562,Asia
power,electricity-generation,IND,2393501,Asia
agriculture,enteric-fermentation-cattle-pasture,IND,328006,Asia
forestry-and-land-use,forest-land-clearing,IND,149933,Asia
forestry-and-land-use,forest-land-degradation,IND,16431,Asia
forestry-and-land-use,forest-land-fires,IND,757010,Asia
transportation,international-aviation,IND,166794,Asia
mineral-extraction,iron-mining,IND,657513,Asia
agriculture,manure-left-on-pasture-cattle,IND,74707,Asia
forestry-and-land-use,net-forest-land,IND,-35892,Asia
forestry-and-land-use,net-shrubgrass,IND,-6138,Asia
forestry-and-land-use,net-wetland,IND,-7470,Asia
fossil-fuel-operations,oil-and-gas-production-and-transport,IND,2576411,Asia
fossil-fuel-operations,oil-and-gas-refining,IND,3300327,Asia
forestry-and-land-use,removals,IND,-948791,Asia
agriculture,rice-cultivation,IND,430983,Asia
transportation,road-transportation,IND,46676,Asia
forestry-and-land-use,shrubgrass-fires,IND,34918,Asia
waste,solid-waste-disposal,IND,50028,Asia
agriculture,synthetic-fertilizer-application,IND,352169,Asia
waste,wastewater-treatment-and-discharge,IND,11051,Asia
forestry-and-land-use,water-reservoirs,IND,24468,Asia
forestry-and-land-use,wetland-fires,IND,995,Asia
agriculture,cropland-fires,IRL,1950,Europe
transportation,domestic-aviation,IRL,2205,Europe
power,electricity-generation,IRL,622687,Europe
agriculture,enteric-fermentation-cattle-pasture,IRL,115807,Europe
forestry-and-land-use,forest-land-clearing,IRL,36947,Europe
forestry-and-land-use,forest-land-degradation,IRL,0,Europe
forestry-and-land-use,forest-land-fires,IRL,0,Europe
transportation,international-aviation,IRL,183587,Europe
agriculture,manure-left-on-pasture-cattle,IRL,40804,Europe
forestry-and-land-use,net-forest-land,IRL,26585,Europe
forestry-and-land-use,net-shrubgrass,IRL,117984,Europe
forestry-and-land-use,net-wetland,IRL,-2635,Europe
fossil-fuel-operations,oil-and-gas-production-and-transport,IRL,541897,Europe
fossil-fuel-operations,oil-and-gas-refining,IRL,415053,Europe
manufacturing,other-manufacturing,IRL,104703,Europe
forestry-and-land-use,removals,IRL,-34120,Europe
transportation,road-transportation,IRL,172561,Europe
forestry-and-land-use,shrubgrass-fires,IRL,15,Europe
waste,solid-waste-disposal,IRL,14579,Europe
agriculture,synthetic-fertilizer-application,IRL,4261,Europe
waste,wastewater-treatment-and-discharge,IRL,2304,Europe
forestry-and-land-use,water-reservoirs,IRL,1509,Europe
forestry-and-land-use,wetland-fires,IRL,0,Europe
mineral-extraction,bauxite-mining,IRN,94,Asia
fossil-fuel-operations,coal-mining,IRN,26681,Asia
